,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
ENSG00000145555,32.84322847,-0.278508654,0.054254434,-5.133380469,2.85E-07,3.08E-06,MYO10
ENSG00000145569,222.9281254,-0.151385521,0.067416897,-2.245513024,0.024735217,0.058329128,OTULINL
ENSG00000145592,68.75682662,-0.121467283,0.043269261,-2.807241903,0.00499677,0.014615647,RPL37
ENSG00000145623,9.02006673,0.403081238,0.114991661,3.505308427,0.000456079,0.001812872,OSMR
ENSG00000145632,14.00884595,0.228921415,0.110323546,2.075000511,0.037986487,0.084073871,PLK2
ENSG00000145649,250.456272,0.465243721,0.156580836,2.971268596,0.002965723,0.00926644,GZMA
ENSG00000145675,64.97993238,-0.272775165,0.095706955,-2.850108067,0.004370438,0.012999122,PIK3R1
ENSG00000145703,193.96864,-0.444308091,0.091261997,-4.868489702,1.12E-06,9.98E-06,IQGAP2
ENSG00000145725,186.8299631,-0.147912228,0.04084885,-3.620964304,0.000293507,0.001235185,PPIP5K2
ENSG00000145730,133.7162719,0.261498982,0.078517673,3.330447416,0.000867065,0.003174785,PAM
ENSG00000145743,81.66851394,-0.117705499,0.045902984,-2.564223278,0.0103407,0.027388214,FBXL17
ENSG00000145779,123.7749151,0.822397574,0.135715073,6.059736454,1.36E-09,3.37E-08,TNFAIP8
ENSG00000145780,157.175818,-0.100209942,0.055039078,-1.820705296,0.068651667,0.137782546,FEM1C
ENSG00000145781,161.8825225,0.104447305,0.044742086,2.334430861,0.019573172,0.04763961,COMMD10
ENSG00000145817,291.0048208,0.124090641,0.047438131,2.615841684,0.008900782,0.024088119,YIPF5
ENSG00000145832,12.43121385,0.181352922,0.090300263,2.008332167,0.044608006,0.096218936,SLC25A48
ENSG00000145833,181.3719424,-0.072763809,0.032294896,-2.253105521,0.024252496,0.057378082,DDX46
ENSG00000145850,11.80630244,0.795665137,0.192680142,4.129461025,3.64E-05,0.00019984,TIMD4
ENSG00000145860,43.30049318,0.483360458,0.082129353,5.885355715,3.97E-09,8.28E-08,RNF145
ENSG00000145868,112.3034568,-0.050336553,0.029198629,-1.723935482,0.084719491,0.164214085,FBXO38
ENSG00000145879,3.015974896,0.336313183,0.168057657,2.001177389,0.045373277,NA,SPINK7
ENSG00000145882,74.47336679,0.33188288,0.084498516,3.92767701,8.58E-05,0.00042035,PCYOX1L
ENSG00000145936,12.04811452,0.280539732,0.087257988,3.215060742,0.001304169,0.004508691,KCNMB1
ENSG00000145979,96.28786262,0.116181978,0.057185944,2.03165272,0.042188825,0.091868682,TBC1D7
ENSG00000145990,23.68284305,-0.296837669,0.077438104,-3.833224929,0.000126474,0.000593603,GFOD1
ENSG00000146007,165.1453575,-0.124224591,0.036107523,-3.440407486,0.000580839,0.002236314,ZMAT2
ENSG00000146021,15.76218002,0.150795286,0.074160719,2.03335792,0.042016375,0.09157022,KLHL3
ENSG00000146039,105.7938852,-1.09965702,0.214596544,-5.124299765,2.99E-07,3.20E-06,SLC17A4
ENSG00000146054,14.74012358,0.587867561,0.126851262,4.634305982,3.58E-06,2.71E-05,TRIM7
ENSG00000146070,80.51754292,0.615015495,0.130149864,4.725440937,2.30E-06,1.83E-05,PLA2G7
ENSG00000146083,86.58741593,-0.153071479,0.055967281,-2.735017252,0.006237701,0.017692097,RNF44
ENSG00000146085,319.9238628,-0.332267796,0.069097728,-4.808664543,1.52E-06,1.29E-05,MMUT
ENSG00000146094,28.58123018,0.601644404,0.135248608,4.44843324,8.65E-06,5.74E-05,DOK3
ENSG00000146112,123.3211862,0.898339492,0.148941902,6.031475901,1.62E-09,3.92E-08,PPP1R18
ENSG00000146143,23.99093722,-0.110220545,0.059895354,-1.840218605,0.06573615,0.13282398,PRIM2
ENSG00000146205,17.95852381,-0.301683626,0.072856444,-4.140795373,3.46E-05,0.000191641,ANO7
ENSG00000146215,12.3353776,-0.159736412,0.07602894,-2.100994857,0.035641418,0.079724629,CRIP3
ENSG00000146216,8.477629468,-0.283156171,0.092343625,-3.066331565,0.002167029,0.007027002,TTBK1
ENSG00000146232,74.52373801,0.349004784,0.083390915,4.185165531,2.85E-05,0.000161587,NFKBIE
ENSG00000146233,24.98045122,0.241551706,0.073990978,3.26461025,0.001096148,0.003878485,CYP39A1
ENSG00000146242,181.7768393,0.366376776,0.083353531,4.39545599,1.11E-05,7.04E-05,TPBG
ENSG00000146243,18.79414327,0.187714105,0.091227884,2.057639581,0.039624744,0.08714365,IRAK1BP1
ENSG00000146247,200.4991074,0.174096246,0.060617993,2.872022595,0.004078538,0.012241133,PHIP
ENSG00000146263,42.40019714,0.095403981,0.057497505,1.659271655,0.097061064,0.184046175,MMS22L
ENSG00000146278,409.1996296,0.339929576,0.084353688,4.029812825,5.58E-05,0.000289763,PNRC1
ENSG00000146281,19.68036704,-0.321003477,0.068904233,-4.658690224,3.18E-06,2.46E-05,PM20D2
ENSG00000146282,362.4759309,-0.140070074,0.03220092,-4.349878073,1.36E-05,8.47E-05,RARS2
ENSG00000146350,26.44659246,-0.311436278,0.088401859,-3.522960722,0.000426755,0.001712533,TBC1D32
ENSG00000146376,135.8821302,-0.137372295,0.055616662,-2.46998455,0.013511889,0.034498534,ARHGAP18
ENSG00000146386,888.3361413,-0.226155317,0.0643688,-3.513430675,0.00044236,0.001766027,ABRACL
ENSG00000146410,51.74367687,0.465021916,0.111872352,4.156718868,3.23E-05,0.000180309,MTFR2
ENSG00000146414,26.60285556,-0.15858472,0.055449569,-2.859981127,0.004236662,0.012647263,SHPRH
ENSG00000146425,1353.526693,0.207592359,0.037454456,5.542527653,2.98E-08,4.51E-07,DYNLT1
ENSG00000146426,13.98316551,0.367357124,0.121135357,3.032616847,0.002424432,0.007761182,TIAM2
ENSG00000146457,403.7938262,0.148769072,0.046365908,3.208587501,0.001333887,0.004590985,WTAP
ENSG00000146469,55.30980757,0.738562172,0.286812859,2.575066452,0.010022083,0.026667157,VIP
ENSG00000146477,7.822245499,-0.230184702,0.114307171,-2.013738068,0.044037041,0.095145992,SLC22A3
ENSG00000146521,14.39690579,-0.369017419,0.120826221,-3.05411702,0.00225724,0.007289083,LINC01558
ENSG00000146530,9.422332325,-0.150944478,0.087078402,-1.733431874,0.083018936,0.161361043,VWDE
ENSG00000146535,20.34617364,0.334308163,0.078146874,4.277946718,1.89E-05,0.000112986,GNA12
ENSG00000146540,148.7352469,0.113092689,0.04802386,2.354927112,0.018526339,0.045476671,C7orf50
ENSG00000146555,14.67028144,0.329757655,0.106177645,3.105716429,0.001898187,0.006270477,SDK1
ENSG00000146576,90.19330908,-0.077757018,0.043215769,-1.79927417,0.071975322,0.143341309,INTS15
ENSG00000146592,9.981578156,0.559946355,0.151169656,3.704092276,0.000212149,0.000930172,CREB5
ENSG00000146648,21.53583501,-0.280000473,0.059597646,-4.698180046,2.62E-06,2.06E-05,EGFR
ENSG00000146666,9.019816419,0.307208598,0.171090183,1.795594537,0.072559025,0.144355642,LINC00525
ENSG00000146670,36.84271729,0.313650994,0.0953237,3.290377894,0.001000529,0.003585095,CDCA5
ENSG00000146674,60.52983857,-0.280300965,0.136121595,-2.059195421,0.039475522,0.086849504,IGFBP3
ENSG00000146701,352.9341186,-0.256253213,0.044595097,-5.74621939,9.13E-09,1.65E-07,MDH2
ENSG00000146729,487.39839,-0.284846262,0.060377329,-4.71776852,2.38E-06,1.89E-05,NIPSNAP2
ENSG00000146802,216.6431724,-0.298667546,0.063959285,-4.669651087,3.02E-06,2.34E-05,TMEM168
ENSG00000146826,36.61396994,-0.266474485,0.067762005,-3.932505931,8.41E-05,0.000412905,TRAPPC14
ENSG00000146834,158.0439117,-0.114403752,0.048725285,-2.347933998,0.018877866,0.04620078,MEPCE
ENSG00000146842,50.60921315,-0.34186776,0.066095161,-5.172356863,2.31E-07,2.58E-06,TMEM209
ENSG00000146872,102.9110602,-0.243679265,0.04065361,-5.994037597,2.05E-09,4.76E-08,TLK2
ENSG00000146918,14.27080358,0.140211373,0.076078545,1.842981783,0.06533167,0.132195948,NCAPG2
ENSG00000146950,26.20150176,-0.689230063,0.112660582,-6.117756968,9.49E-10,2.44E-08,SHROOM2
ENSG00000146963,234.2559173,-0.137381585,0.055777817,-2.463014724,0.013777426,0.035066936,LUC7L2
ENSG00000146966,30.11465124,-0.354080237,0.094463831,-3.748315468,0.000178026,0.000800474,DENND2A
ENSG00000147027,113.9991426,0.434229989,0.136029465,3.192175965,0.001412053,0.004826845,TMEM47
ENSG00000147044,134.0892892,-0.199440244,0.064440655,-3.094944377,0.001968498,0.006469708,CASK
ENSG00000147050,89.60087496,-0.248928181,0.076468543,-3.255301744,0.001132719,0.003987892,KDM6A
ENSG00000147065,154.9898249,0.891982883,0.152403122,5.852786179,4.83E-09,9.79E-08,MSN
ENSG00000147100,7.218249388,0.214925399,0.10748689,1.999549882,0.04554889,0.097894805,SLC16A2
ENSG00000147113,11.50779942,0.149619905,0.082978633,1.803113635,0.07137037,0.142282533,DIPK2B
ENSG00000147124,21.61931221,-0.261636305,0.057365691,-4.560849879,5.09E-06,3.67E-05,ZNF41
ENSG00000147133,34.64941908,-0.119023001,0.054182063,-2.196723311,0.028040213,0.064997364,TAF1
ENSG00000147140,827.4421082,0.116543217,0.036202522,3.219201623,0.001285481,0.004450027,NONO
ENSG00000147164,159.1347336,-0.17429042,0.039513543,-4.410903307,1.03E-05,6.65E-05,SNX12
ENSG00000147224,135.7251475,0.389330471,0.077922527,4.996378914,5.84E-07,5.72E-06,PRPS1
ENSG00000147251,123.3989015,0.706617029,0.139711772,5.057677079,4.24E-07,4.34E-06,DOCK11
ENSG00000147256,8.706532203,-0.233865204,0.089329541,-2.61800521,0.008844545,0.023960986,ARHGAP36
ENSG00000147257,13.08151342,0.238830659,0.082732215,2.886791551,0.00389192,0.011756087,GPC3
ENSG00000147316,19.65092211,-0.106298363,0.06209879,-1.711762243,0.086940493,0.167785965,MCPH1
ENSG00000147324,111.1920932,-0.164145374,0.052643114,-3.118078714,0.001820342,0.006049364,MFHAS1
ENSG00000147364,152.2893646,-0.161888349,0.058722269,-2.75684764,0.005836154,0.016708856,FBXO25
ENSG00000147382,30.3566805,0.306840029,0.076141743,4.029852997,5.58E-05,0.000289763,NA
ENSG00000147383,114.0491528,0.129390235,0.064715533,1.999369057,0.045568437,0.097896161,NSDHL
ENSG00000147400,391.9050704,0.272451965,0.046841794,5.816428969,6.01E-09,1.18E-07,CETN2
ENSG00000147408,32.03767201,1.444199356,0.192200111,7.514040172,5.73E-14,4.68E-12,CSGALNACT1
ENSG00000147416,203.9926386,0.38314231,0.091702492,4.17810138,2.94E-05,0.000166021,ATP6V1B2
ENSG00000147421,45.34777154,-0.126950527,0.071129835,-1.78477186,0.07429833,0.147191588,HMBOX1
ENSG00000147437,19.43659683,-0.124524875,0.074670075,-1.667667736,0.095381704,0.181393475,GNRH1
ENSG00000147443,36.66156223,0.511532608,0.109130256,4.687358266,2.77E-06,2.16E-05,DOK2
ENSG00000147454,77.15873416,1.194414687,0.169385959,7.051438588,1.77E-12,1.07E-10,SLC25A37
ENSG00000147457,65.7260766,0.079899898,0.036709561,2.176541907,0.029514764,0.067898388,CHMP7
ENSG00000147459,30.78493139,-0.144278395,0.053056436,-2.719338233,0.006541268,0.018411844,DOCK5
ENSG00000147471,281.6873201,-0.342184103,0.066566533,-5.140482582,2.74E-07,2.98E-06,PLPBP
ENSG00000147475,28.18467879,-0.191733126,0.050426978,-3.802193442,0.000143421,0.000661935,ERLIN2
ENSG00000147509,3.34523908,0.25872745,0.155967871,1.658850946,0.097145831,NA,RGS20
ENSG00000147533,343.5514229,-0.061436372,0.029957344,-2.050795026,0.040286912,0.088359175,GOLGA7
ENSG00000147535,135.4616286,0.221260849,0.068654562,3.222813507,0.001269382,0.004403132,PLPP5
ENSG00000147536,20.27829274,0.296042046,0.116986696,2.530561642,0.011388007,0.029761017,GINS4
ENSG00000147548,61.9671361,-0.144844465,0.036243557,-3.996419705,6.43E-05,0.00032768,NSD3
ENSG00000147570,13.00416857,0.753820064,0.140653933,5.35939554,8.35E-08,1.09E-06,DNAJC5B
ENSG00000147571,15.8641442,-0.162538754,0.073408786,-2.214159403,0.026817815,0.062574903,CRH
ENSG00000147586,293.432617,-0.096794965,0.053664774,-1.803696507,0.071278897,0.142154934,MRPS28
ENSG00000147588,6.088033898,0.320478877,0.16344112,1.960821593,0.049899838,0.105839466,PMP2
ENSG00000147592,331.5191524,0.134822215,0.072248886,1.866080193,0.062030147,0.1266544,LACTB2
ENSG00000147642,86.85635527,-0.394335384,0.080934716,-4.872265012,1.10E-06,9.84E-06,SYBU
ENSG00000147649,173.7184111,0.287014879,0.082674596,3.471621167,0.000517326,0.002018091,MTDH
ENSG00000147650,21.73687729,-0.350621558,0.089863104,-3.901729893,9.55E-05,0.00046238,LRP12
ENSG00000147654,231.5756821,-0.116180371,0.037468586,-3.10074072,0.001930372,0.006363261,EBAG9
ENSG00000147684,765.5555559,-0.247616882,0.050233863,-4.929282107,8.25E-07,7.69E-06,NDUFB9
ENSG00000147687,173.7974058,-0.23777102,0.058520147,-4.063062566,4.84E-05,0.00025726,TATDN1
ENSG00000147689,8.450317487,0.641297759,0.124142221,5.165831213,2.39E-07,2.66E-06,FAM83A
ENSG00000147697,6.781440397,0.233184913,0.113071617,2.062276276,0.03918144,0.086312577,GSDMC
ENSG00000147789,108.475945,-0.078369187,0.039953541,-1.961507936,0.0498198,0.10568414,ZNF7
ENSG00000147804,172.9365677,-0.315062438,0.091577829,-3.440378969,0.0005809,0.002236314,SLC39A4
ENSG00000147852,53.18211129,-1.031044794,0.198162415,-5.203029016,1.96E-07,2.24E-06,VLDLR
ENSG00000147853,614.2577674,-0.434428109,0.075188418,-5.77785945,7.57E-09,1.41E-07,AK3
ENSG00000147854,235.5765008,0.101013097,0.051099695,1.976784747,0.048065967,0.10246186,UHRF2
ENSG00000147862,100.7046651,0.293528092,0.071051582,4.131197125,3.61E-05,0.000198565,NFIB
ENSG00000147874,27.11785634,0.189801732,0.067371268,2.817250392,0.004843675,0.014229498,HAUS6
ENSG00000147883,188.4240141,-0.883601829,0.198453659,-4.452434063,8.49E-06,5.65E-05,CDKN2B
ENSG00000147889,13.317639,0.310879487,0.097545493,3.187020524,0.001437466,0.004907232,CDKN2A
ENSG00000147894,29.4841142,0.19510837,0.08942142,2.181897473,0.0291171,0.067142745,C9orf72
ENSG00000147905,27.92510398,0.109048369,0.054167585,2.013166525,0.044097114,0.095249275,ZCCHC7
ENSG00000147912,15.82101834,0.157731363,0.087235458,1.808110685,0.070589276,0.140996924,FBXO10
ENSG00000147955,45.19473521,-0.178413084,0.046616584,-3.827244926,0.000129586,0.000606008,SIGMAR1
ENSG00000148019,21.17641542,0.19478205,0.062963428,3.093574422,0.001977609,0.006490037,CEP78
ENSG00000148053,9.517531327,-0.318649782,0.092217278,-3.455423843,0.000549428,0.002129944,NTRK2
ENSG00000148082,7.278378065,0.385260666,0.156342195,2.464214262,0.0137314,0.034972722,SHC3
ENSG00000148090,104.508764,-0.496082863,0.085187375,-5.823431757,5.77E-09,1.14E-07,AUH
ENSG00000148120,17.93474076,0.227119723,0.068099916,3.335095511,0.000852701,0.003130536,AOPEP
ENSG00000148123,6.544260977,-0.185637643,0.104188976,-1.781739773,0.074791678,0.147982106,PLPPR1
ENSG00000148143,75.38763694,-0.405004846,0.095571783,-4.237703168,2.26E-05,0.000131757,ZNF462
ENSG00000148153,141.0795368,-0.28474791,0.051174632,-5.564239552,2.63E-08,4.04E-07,INIP
ENSG00000148154,175.0145755,0.35466012,0.139717895,2.538401551,0.011136013,0.029176128,UGCG
ENSG00000148158,224.1475668,-0.726730476,0.111851251,-6.497294112,8.18E-11,3.04E-09,SNX30
ENSG00000148175,192.8180465,1.504355718,0.183300925,8.207027405,2.27E-16,2.82E-14,STOM
ENSG00000148187,27.63959808,-0.17960035,0.059547449,-3.016088069,0.002560589,0.00814833,MRRF
ENSG00000148218,72.29079822,-0.438517215,0.080098611,-5.47471682,4.38E-08,6.29E-07,ALAD
ENSG00000148248,206.8318927,0.352211112,0.069861978,5.041527936,4.62E-07,4.66E-06,SURF4
ENSG00000148290,841.2518503,-0.123726703,0.035116652,-3.523305815,0.000426199,0.001710747,SURF1
ENSG00000148296,99.76733096,-0.218723104,0.068062147,-3.213579265,0.001310916,0.004522952,SURF6
ENSG00000148300,41.55449042,-0.160531863,0.055789037,-2.877480435,0.004008648,0.01204767,REXO4
ENSG00000148334,116.6237446,-0.091080973,0.047716081,-1.908810861,0.056286495,0.11672287,PTGES2
ENSG00000148335,131.2055431,0.190373405,0.050885208,3.741232702,0.00018312,0.000821473,NTMT1
ENSG00000148343,22.39369361,-0.313386236,0.064281537,-4.875213791,1.09E-06,9.71E-06,MIGA2
ENSG00000148346,3535.798538,3.30684547,0.256519366,12.89121179,5.04E-38,9.79E-35,LCN2
ENSG00000148377,10.78169805,-0.149498123,0.083175756,-1.797376186,0.072275919,0.143841169,IDI2
ENSG00000148411,9.405727635,0.311039766,0.097625487,3.186050839,0.001442293,0.004920464,NACC2
ENSG00000148426,47.14326805,-0.199729504,0.058690474,-3.403099203,0.000666261,0.002518716,PROSER2
ENSG00000148429,47.96524613,0.091507235,0.043025148,2.126831401,0.033434094,0.075549083,USP6NL
ENSG00000148450,90.6631429,-0.159428507,0.038461905,-4.14510164,3.40E-05,0.000188343,MSRB2
ENSG00000148459,225.1632238,-0.330333086,0.082247611,-4.016324395,5.91E-05,0.000304407,PDSS1
ENSG00000148468,148.5241216,-0.4742354,0.077243329,-6.139499798,8.28E-10,2.17E-08,FAM171A1
ENSG00000148481,161.6162781,0.119375167,0.041731749,2.860535939,0.004229256,0.012627583,MINDY3
ENSG00000148498,51.09737126,-0.265398889,0.065253389,-4.067204684,4.76E-05,0.000253338,PARD3
ENSG00000148516,61.78294502,0.779603679,0.139351782,5.594500954,2.21E-08,3.50E-07,ZEB1
ENSG00000148572,187.5544925,0.092019192,0.049825509,1.846828965,0.064771932,0.131234376,NRBF2
ENSG00000148584,136.4357952,-0.546672659,0.146259667,-3.73768564,0.000185722,0.000831704,A1CF
ENSG00000148600,47.11449408,-0.892403061,0.166290609,-5.366527117,8.03E-08,1.06E-06,CDHR1
ENSG00000148660,35.80155178,-0.289816932,0.058860109,-4.92382597,8.49E-07,7.87E-06,CAMK2G
ENSG00000148700,688.6277431,-0.360880403,0.071719384,-5.031839129,4.86E-07,4.88E-06,ADD3
ENSG00000148730,165.6416924,-0.420127589,0.076927634,-5.461335151,4.73E-08,6.70E-07,EIF4EBP2
ENSG00000148735,9.452286077,0.56146184,0.102260503,5.490505343,4.01E-08,5.81E-07,PLEKHS1
ENSG00000148773,39.71915563,0.193703252,0.105247174,1.840460355,0.065700679,0.132786872,MKI67
ENSG00000148803,82.84772315,0.192185443,0.109702871,1.751872511,0.079795732,0.156225564,FUOM
ENSG00000148834,769.8457358,0.381191248,0.06414704,5.942460419,2.81E-09,6.22E-08,GSTO1
ENSG00000148835,102.6110705,-0.151468979,0.047108522,-3.215320106,0.001302991,0.004505622,TAF5
ENSG00000148841,29.52861212,0.655789665,0.127859885,5.128971169,2.91E-07,3.15E-06,ITPRIP
ENSG00000148842,28.1934453,-0.698045341,0.106944913,-6.527148612,6.70E-11,2.58E-09,CNNM2
ENSG00000148848,6.596199817,0.196379357,0.110968239,1.769689776,0.076778834,0.151448607,ADAM12
ENSG00000148908,307.7202489,0.360510604,0.084841314,4.249234116,2.15E-05,0.00012615,RGS10
ENSG00000148926,468.3009036,1.385113924,0.167909471,8.249170923,1.59E-16,2.03E-14,ADM
ENSG00000148943,255.3614786,-0.34179537,0.0542162,-6.30430328,2.89E-10,9.03E-09,LIN7C
ENSG00000148948,11.04231643,0.228124206,0.098057202,2.326440087,0.019995085,0.048559939,LRRC4C
ENSG00000148950,47.77104457,-0.245267465,0.073250198,-3.348352251,0.000812936,0.003000867,IMMP1L
ENSG00000148985,42.94882552,-0.331501,0.05137152,-6.453011289,1.10E-10,3.94E-09,PGAP2
ENSG00000149050,16.28862961,-0.191441513,0.067432841,-2.838995212,0.004525584,0.013401528,ZNF214
ENSG00000149089,401.982212,0.652346836,0.148347862,4.39741313,1.10E-05,6.98E-05,APIP
ENSG00000149091,277.2479272,0.258047111,0.044621304,5.783047266,7.34E-09,1.37E-07,DGKZ
ENSG00000149131,95.67340402,1.077986335,0.196760892,5.478661565,4.29E-08,6.17E-07,SERPING1
ENSG00000149150,48.63029161,0.169482935,0.076475174,2.216182386,0.026679014,0.062325965,SLC43A1
ENSG00000149177,6.293597783,0.243988563,0.113754523,2.144869116,0.031963313,0.07271244,PTPRJ
ENSG00000149179,55.25377628,-0.133494055,0.047876941,-2.788274516,0.005298962,0.015372139,CSTPP1
ENSG00000149182,35.33875202,-0.173618053,0.045606846,-3.806841946,0.000140753,0.000650394,ARFGAP2
ENSG00000149212,7.481342708,0.18064451,0.103709656,1.741829223,0.081538332,0.158900984,SESN3
ENSG00000149218,359.4879344,-0.563960174,0.134145306,-4.204099196,2.62E-05,0.000149843,ENDOD1
ENSG00000149231,52.89388025,0.082631934,0.048923,1.689020183,0.091215562,0.17475479,CCDC82
ENSG00000149256,8.983185474,0.291655655,0.107184433,2.721063559,0.006507225,0.018329313,TENM4
ENSG00000149257,177.4969996,0.393153896,0.116925853,3.362420585,0.000772623,0.002868425,SERPINH1
ENSG00000149260,144.0666366,-0.401579038,0.106033711,-3.787277028,0.000152307,0.000698382,CAPN5
ENSG00000149269,227.3617165,-0.103876678,0.04703724,-2.208392296,0.027216938,0.063382359,PAK1
ENSG00000149289,109.6493414,0.188459397,0.073680619,2.557787911,0.010534032,0.027829058,ZC3H12C
ENSG00000149311,40.31155973,0.348614124,0.105971274,3.28970401,0.001002928,0.003592862,ATM
ENSG00000149313,120.9727647,0.13222252,0.054885125,2.409077515,0.015992901,0.039991267,AASDHPPT
ENSG00000149328,167.2781766,-0.616210908,0.116390042,-5.294361052,1.19E-07,1.48E-06,GLB1L2
ENSG00000149357,405.1526177,-0.056531116,0.027669755,-2.04306528,0.041045976,0.089756716,LAMTOR1
ENSG00000149380,8.905699527,0.767566753,0.189333115,4.054054424,5.03E-05,0.00026583,P4HA3
ENSG00000149418,596.1016247,-0.189913812,0.099095582,-1.916471025,0.055305168,0.115025859,ST14
ENSG00000149428,24.85820036,0.2332704,0.068657095,3.397615365,0.000679759,0.002561636,HYOU1
ENSG00000149474,79.95661574,-0.363516096,0.064075734,-5.673225635,1.40E-08,2.38E-07,KAT14
ENSG00000149476,14.70383315,-0.176677239,0.089074993,-1.983466211,0.047315378,0.101131409,TKFC
ENSG00000149485,40.80125242,1.316578206,0.172029044,7.653232119,1.96E-14,1.71E-12,FADS1
ENSG00000149499,257.6968949,0.108144705,0.063318706,1.707942442,0.087647023,0.16891853,EML3
ENSG00000149516,4.947576932,0.402315159,0.133717492,3.008695084,0.002623723,NA,MS4A3
ENSG00000149534,8.654009395,0.245029972,0.11068066,2.213846317,0.026839353,0.062615746,MS4A2
ENSG00000149548,8.148531161,-0.184946571,0.094344324,-1.960335954,0.049956536,0.105925134,CCDC15
ENSG00000149554,48.92831276,0.359316507,0.095721022,3.753788875,0.000174182,0.000786146,CHEK1
ENSG00000149557,24.11295476,0.538394474,0.10261765,5.246606923,1.55E-07,1.84E-06,FEZ1
ENSG00000149564,17.62477144,0.329408449,0.080733067,4.08021723,4.50E-05,0.000241303,ESAM
ENSG00000149573,254.6934141,-0.180451672,0.077180505,-2.338047301,0.019384795,0.047262613,MPZL2
ENSG00000149577,42.33676285,-0.249210155,0.059436208,-4.192901349,2.75E-05,0.000156975,SIDT2
ENSG00000149591,219.2154676,0.483752931,0.163185844,2.964429515,0.003032447,0.009437116,TAGLN
ENSG00000149636,198.9681499,0.2121445,0.05248719,4.041833823,5.30E-05,0.000277432,DSN1
ENSG00000149679,84.83905048,-0.12586747,0.050591926,-2.487896384,0.012850117,0.033004286,CABLES2
ENSG00000149761,67.53175609,-0.146668445,0.037395971,-3.922038705,8.78E-05,0.000428958,NUDT22
ENSG00000149781,60.20730491,0.397718954,0.11358305,3.501569576,0.000462526,0.001835211,FERMT3
ENSG00000149798,28.44070313,0.453818834,0.096881411,4.684271494,2.81E-06,2.19E-05,CDC42EP2
ENSG00000149823,131.9857254,-0.317309541,0.071583824,-4.432698924,9.31E-06,6.11E-05,VPS51
ENSG00000149925,2004.682034,0.138926515,0.045839089,3.030743384,0.002439525,0.007803062,ALDOA
ENSG00000149927,18.33470875,-0.229792014,0.067348725,-3.411972725,0.000644946,0.002449468,DOC2A
ENSG00000149932,390.3558134,-0.087869995,0.044982423,-1.953429576,0.050768715,0.107447528,TMEM219
ENSG00000149948,8.934352053,-0.294582696,0.087522696,-3.365786354,0.000763258,0.002839086,HMGA2
ENSG00000149968,1034.803119,4.52196576,0.380693864,11.87822075,1.54E-32,1.83E-29,MMP3
ENSG00000150048,17.35790318,0.338147964,0.100495257,3.364815168,0.00076595,0.00284637,CLEC1A
ENSG00000150054,41.30451594,-0.520547519,0.09718783,-5.356097733,8.50E-08,1.11E-06,MPP7
ENSG00000150076,4.856081738,-0.241849363,0.119623831,-2.021749017,0.043202287,NA,NA
ENSG00000150093,446.2268429,0.155004162,0.052135839,2.973082708,0.00294825,0.009221299,ITGB1
ENSG00000150201,6.547395064,-0.341590527,0.106757172,-3.199696289,0.001375725,0.004716163,FXYD4
ENSG00000150347,138.339892,0.438760715,0.112288622,3.907436987,9.33E-05,0.000453148,ARID5B
ENSG00000150433,47.6165665,0.076089396,0.045149259,1.685285598,0.091933483,0.175913145,TMEM218
ENSG00000150456,60.41131434,0.113210149,0.050127309,2.258452529,0.023917461,0.056754165,EEF1AKMT1
ENSG00000150457,31.13645074,0.626960881,0.100842659,6.217218848,5.06E-10,1.43E-08,LATS2
ENSG00000150459,221.0827368,-0.144945417,0.033601405,-4.313671377,1.61E-05,9.83E-05,SAP18
ENSG00000150540,109.7515655,-0.438155915,0.061357852,-7.14099175,9.27E-13,6.02E-11,HNMT
ENSG00000150551,12.41636088,0.375979333,0.094498763,3.978669372,6.93E-05,0.000348892,LYPD1
ENSG00000150556,32.25235809,0.420151484,0.143515588,2.927566897,0.003416256,0.010507287,LYPD6B
ENSG00000150593,756.7801066,-0.708123742,0.122032618,-5.802741546,6.52E-09,1.25E-07,PDCD4
ENSG00000150594,100.383537,0.371324809,0.103192335,3.598375868,0.000320211,0.001333223,ADRA2A
ENSG00000150630,39.25519854,0.970130205,0.182080734,5.328022262,9.93E-08,1.27E-06,VEGFC
ENSG00000150636,14.29003531,0.444142085,0.130895548,3.39310307,0.000691056,0.00259845,CCDC102B
ENSG00000150656,6.166810219,0.291489146,0.154302347,1.889077846,0.058881398,0.121133244,CNDP1
ENSG00000150667,25.4768931,-0.872468677,0.162748685,-5.360833956,8.28E-08,1.09E-06,FSIP1
ENSG00000150681,37.90685935,0.988814479,0.161424611,6.125549704,9.04E-10,2.34E-08,RGS18
ENSG00000150750,24.31548703,-0.372736704,0.120785335,-3.085943386,0.002029075,0.006628111,POU2AF2
ENSG00000150760,47.94325272,-0.343563331,0.074662168,-4.601571886,4.19E-06,3.11E-05,DOCK1
ENSG00000150764,28.31991378,0.107469818,0.056665321,1.896571219,0.057884552,0.119351335,DIXDC1
ENSG00000150768,177.0488925,-0.232123719,0.052612096,-4.411983854,1.02E-05,6.62E-05,DLAT
ENSG00000150782,380.3763275,0.400010647,0.0998639,4.00555805,6.19E-05,0.00031672,IL18
ENSG00000150787,334.4988511,0.203260507,0.057996293,3.504715526,0.000457095,0.001816448,PTS
ENSG00000150867,9.022744369,0.352261584,0.099471336,3.541337605,0.000398104,0.001609625,PIP4K2A
